ner_tag,id,token,Label
O,2508,http://t.co/t6yrfh8xma,O
O,2509,night,O
O,2509,like,O
B-LOC,2510,wendy,LOC
O,2510,calling,O
O,2510,😭,O
O,2511,sunday,O
O,2511,salvacion,O
O,2511,shooting,O
O,2511,touch,O
O,2511,0,O
O,2511,o,O
O,2511,#shooter,O
B-PER,2512,@,PER
B-PER,2512,justinbieber,PER
O,2512,happy,O
O,2512,birthday,O
O,2512,beginning,O
O,2512,forever,O
O,2512,❤,O
O,2512,️,O
O,2512,💕,O
B-ORG,2513,@,ORG
B-ORG,2513,nflnetwork,ORG
O,2513,10,O
O,2513,hours,O
O,2513,schedule,O
O,2513,release,O
O,2513,raise,O
O,2513,hand,O
O,2513,feel,O
O,2513,like,O
B-ORG,2513,#nflschedule,ORG
O,2513,http://t.co/7wed88jyic,O
O,2514,“,O
B-PER,2514,@,PER
B-PER,2514,tagalpu,PER
O,2514,final,O
O,2514,word,O
O,2514,tonight,O
O,2514,ignore,O
O,2514,person,O
O,2514,loves,O
O,2514,cares,O
O,2514,”,O
O,2515,http://t.co/hy2e3nx3fr,O
B-PER,2516,@,PER
B-PER,2516,lglaurenn,PER
O,2516,procrastinator,O
B-PER,2517,@,PER
B-PER,2517,harry_styles,PER
B-PER,2517,@,PER
B-PER,2517,real_liam_payne,PER
B-PER,2517,@,PER
B-PER,2517,louis_tomlinson,PER
B-PER,2517,@,PER
B-PER,2517,niallofficial,PER
B-PER,2517,@,PER
B-PER,2517,zaynmalik,PER
O,2517,today,O
O,2517,´,O
O,2517,s,O
O,2517,birthday,O
O,2517,wanna,O
O,2517,congratulations,O
O,2517,56,O
B-PER,2518,@,PER
B-PER,2518,funnyvines,PER
O,2518,cat,O
O,2518,ran,O
O,2518,door,O
O,2518,french,O
O,2518,tv,O
O,2518,baking,O
O,2518,absolutely,O
O,2518,amazing,O
O,2518,https://t.co/jqd3n8b5lj,O
B-PER,2519,@,PER
B-PER,2519,vamboossy,PER
O,2519,@gameblackburn,O
O,2519,ahhhhh,O
O,2519,blame,O
O,2519,old,O
O,2519,age,O
O,2519,memory,O
O,2519,problems,O
O,2520,#team228,O
B-ORG,2520,http://t.co/xnk97qthcc,ORG
B-PER,2521,@,PER
B-PER,2521,arianagrande,PER
O,2521,remember,O
O,2521,10,O
O,2521,lives,O
O,2521,11,O
O,2521,3,O
O,2521,love,O
O,2521,baby,O
O,2521,♥,O
O,2521,21,O
O,2522,@historyinpics,O
B-PER,2522,peter,PER
I-PER,2522,jackson,PER
O,2522,cast,O
O,2522,filming,O
O,2522,lord,O
O,2522,rings,O
O,2522,http://t.co/r1fiswbeie,O
B-PER,2523,@,PER
B-PER,2523,parkerann4,PER
O,2523,😘,O
O,2523,gahhhh,O
O,2524,gets,O
O,2524,way,O
O,2524,boring,O
O,2524,going,O
O,2524,holiday,O
O,2524,week,O
O,2524,siblings,O
O,2525,mom,O
O,2525,best,O
O,2525,❤,O
O,2525,️,O
O,2525,💪,O
O,2525,🙏,O
B-PER,2526,@,PER
B-PER,2526,ss_dbz,PER
O,2526,wanna,O
O,2526,fireball,O
O,2526,jutsu,O
O,2526,shoot,O
O,2526,finger,O
O,2526,tips,O
O,2527,recent,O
O,2527,stats,O
O,2527,1,O
O,2527,followers,O
O,2527,0,O
O,2527,unfollowers,O
O,2527,statistics,O
O,2527,http://t.co/xykjbodyfm,O
O,2528,#boo,O
O,2528,http://t.co/umf1f1tvb4,O
O,2529,http://t.co/swelcek3ip,O
O,2530,ccleaner,O
O,2530,wise,O
O,2530,software,O
O,2530,gks,O
O,2531,today,O
O,2531,stats,O
O,2531,3,O
O,2531,followers,O
O,2531,unfollowers,O
O,2531,followed,O
O,2531,15,O
O,2531,people,O
O,2531,http://t.co/l147hqzadt,O
B-PER,2532,@,PER
B-PER,2532,itsmrsmoran,PER
B-PER,2532,@,PER
B-PER,2532,jenniferbeals,PER
O,2532,characters,O
O,2532,btw,O
O,2532,bearski,O
O,2532,alias,O
O,2532,u,O
O,2532,include,O
B-PER,2533,@,PER
B-PER,2533,pattiemallette,PER
O,2533,awww,O
B-PER,2533,pattie,PER
O,2533,far,O
O,2533,old,O
O,2533,look,O
O,2533,like,O
O,2533,20s,O
B-PER,2534,@,PER
B-PER,2534,irinagreenvoice,PER
O,2534,fragile,O
O,2534,irreplaceable,O
O,2534,environment,O
O,2534,risk,O
O,2534,catastrophic,O
O,2534,oil,O
O,2534,spill,O
B-LOC,2534,#savethearctic,LOC
O,2534,http://t.co/6il7ohk3c4,O
O,2534,…,O
B-PER,2535,@,PER
B-PER,2535,emrgencykittens,PER
O,2535,gave,O
O,2535,cat,O
O,2535,computer,O
O,2535,good,O
O,2535,http://t.co/zquntw6qff,O
B-PER,2536,@,PER
B-PER,2536,hannahbolt1,PER
O,2536,fries,O
O,2537,prolong,O
O,2537,life,O
B-ORG,2537,toyota,ORG
O,2537,sienna,O
O,2537,sliding,O
O,2537,door,O
O,2537,cables,O
O,2537,http://t.co/xo8nm8cwon,O
O,2538,look,O
B-PER,2538,kris,PER
O,2538,new,O
O,2538,hair,O
O,2539,@imagingermonkey,O
O,2539,refreshing,O
O,2539,room,O
O,2539,new,O
O,2539,things,O
O,2539,;),O
O,2540,1000s,O
O,2540,real,O
O,2540,likes,O
B-ORG,2540,instagram,ORG
O,2540,#likehero,O
O,2540,free,O
O,2540,http://t.co/w3yrg8djjo,O
O,2540,http://t.co/vzymccy19o,O
B-PER,2541,@,PER
B-PER,2541,austinfordyoung,PER
O,2541,need,O
O,2541,like,O
O,2541,life,O
O,2541,anymore,O
B-PER,2542,@,PER
B-PER,2542,jeffweey56,PER
O,2542,lol,O
O,2542,moment,O
O,2543,family,O
O,2543,http://t.co/3cjlxse8is,O
O,2544,@poemsporn,O
O,2544,http://t.co/pn9m2skwlf,O
O,2545,http://t.co/dcxhon69oa,O
O,2546,sooooo,O
O,2546,ready,O
O,2546,summer,O
I-ORG,2547,vamps,ORG
O,2547,night,O
O,2547,♥,O
B-PER,2548,@,PER
B-PER,2548,factsoup,PER
O,2548,http://t.co/ovzu131vwy,O
B-ORG,2549,@,ORG
B-ORG,2549,infinite92kiml,ORG
B-PER,2549,@,PER
B-PER,2549,jupalyeon_,PER
O,2549,love,O
O,2549,heh,O
O,2549,love,O
O,2549,woy,O
O,2550,knock,O
O,2550,latest,O
B-PER,2550,zombie,PER
I-PER,2550,boy,PER
O,2550,http://t.co/amwjhubhar,O
O,2550,#zombieboy,O
O,2550,#webcomic,O
O,2550,#voodoo,O
O,2551,@scooterbraun,O
O,2551,happy,O
O,2551,20th,O
O,2551,birthday,O
B-PER,2551,@,PER
B-PER,2551,justinbieber,PER
O,2551,u,O
O,2551,soon,O
O,2551,pleasure,O
O,2551,journey,O
O,2551,love,O
O,2551,yah,O
O,2551,http://t.co/dzckwcm…,O
B-PER,2552,@,PER
B-PER,2552,kkatieelderr,PER
O,2552,thats,O
O,2552,bull,O
O,2553,awkward,O
O,2553,moment,O
O,2553,answering,O
O,2553,test,O
O,2553,question,O
O,2553,answer,O
O,2553,ovious,O
O,2553,actually,O
O,2553,doubt,O
B-PER,2554,@,PER
B-PER,2554,emmapotts_,PER
O,2554,pls,O
O,2554,city,O
O,2554,xoxox,O
B-PER,2555,@,PER
B-PER,2555,untouchablet_,PER
O,2555,mean,O
B-ORG,2556,@,ORG
B-ORG,2556,5sos,ORG
O,2556,bet,O
B-PER,2556,michael,PER
O,2556,ate,O
B-PER,2557,@,PER
B-PER,2557,btsukjeen,PER
O,2557,fans,O
O,2558,bye,O
O,2558,sleep,O
B-ORG,2559,@,ORG
B-ORG,2559,tedofficialpage,ORG
O,2559,#themostannoyingthingsinlife,O
O,2559,1,O
O,2559,slow,O
O,2559,internet,O
O,2559,connection,O
O,2559,2,O
O,2559,cheated,O
O,2559,3,O
O,2559,ignored,O
O,2559,4,O
O,2559,replaced,O
O,2559,5,O
O,2559,h,O
O,2559,…,O
O,2560,bus,O
O,2560,come,O
O,2560,6,O
O,2560,:3,O
O,2560,38,O
O,2560,got,O
O,2560,shower,O
O,2560,6,O
O,2560,:3,O
O,2560,30,O
O,2560,😂,O
O,2560,😂,O
B-PER,2561,@,PER
B-PER,2561,danii_azucena,PER
B-ORG,2561,@,ORG
B-ORG,2561,thespanishvines,ORG
O,2561,hahahaha,O
O,2561,cute,O
O,2561,:),O
O,2561,loves,O
O,2561,weekends,O
B-PER,2562,@,PER
B-PER,2562,aishimas4,PER
B-ORG,2562,high,ORG
I-ORG,2562,frequency,ORG
I-ORG,2562,active,ORG
I-ORG,2562,auroral,ORG
I-ORG,2562,research,ORG
I-ORG,2562,program,ORG
B-ORG,2562,haarp,ORG
O,2562,ionospheric,O
O,2562,research,O
O,2562,program,O
O,2562,check,O
O,2562,;),O
O,2563,@itsbrilliance,O
O,2563,time,O
B-PER,2564,@,PER
B-PER,2564,suntimes,PER
O,2564,wo,O
O,2564,challengers,O
O,2564,step,O
O,2564,unpopular,O
B-PER,2564,rahm,PER
B-PER,2564,@,PER
B-PER,2564,fspielman,PER
O,2564,breaks,O
O,2564,money,O
O,2564,city,O
O,2564,woes,O
O,2564,fear,O
O,2564,http://t.co/mwpvhil4nd,O
O,2565,#cougar,O
O,2565,#horny,O
O,2565,#hot,O
O,2565,#housewife,O
O,2565,#mature,O
O,2565,#milf,O
O,2565,http://t.co/0wmjvxkjmk,O
O,2566,voice,O
O,2566,gettin,O
O,2566,higherrr,O
O,2566,😏,O
B-PER,2567,tancia,PER
O,2567,woman,O
B-LOC,2567,rome,LOC
O,2567,41,O
O,2567,years,O
O,2567,http://t.co/4ofrwimevu,O
O,2567,http://t.co/d3hff4kecb,O
B-PER,2568,@,PER
B-PER,2568,garethbale22,PER
B-ORG,2568,@,ORG
B-ORG,2568,arsenal,ORG
B-ORG,2568,@,ORG
B-ORG,2568,realmadrid,ORG
O,2568,refunds,O
O,2569,@factsguide,O
O,2569,80,O
O,2569,people,O
O,2569,remain,O
O,2569,quiet,O
O,2569,want,O
O,2569,order,O
O,2569,avoid,O
O,2569,argument,O
O,2569,care,O
O,2569,…,O
O,2570,choto,O
O,2570,celu,O
O,2570,choto,O
O,2570,:c,O
B-PER,2571,@,PER
B-PER,2571,jerschrand,PER
O,2571,thank,O
B-PER,2572,@,PER
B-PER,2572,dominiqueemonte,PER
O,2572,scary,O
O,2572,im,O
O,2572,going,O
O,2572,senior,O
O,2572,year,O
O,2573,@thedarerising,O
O,2573,guys,O
O,2573,rc,O
O,2573,quit,O
O,2573,faze,O
O,2573,5,O
O,2573,rc,O
O,2573,#dare,O
B-PER,2574,@,PER
B-PER,2574,m_ciccarone,PER
O,2574,sent,O
O,2574,good,O
O,2574,job,O
O,2574,dropping,O
O,2574,semester,O
O,2574,present,O
O,2574,@belles_and_bows,O
O,2574,arrive,O
O,2574,end,O
O,2574,exams,O
O,2574,👏,O
O,2575,@npomalley,O
O,2575,horror,O
O,2575,un-,O
O,2575,american,O
O,2575,impeach,O
O,2576,week,O
B-ORG,2576,twitter,ORG
O,2576,24,O
O,2576,new,O
O,2576,followers,O
O,2576,39,O
O,2576,new,O
O,2576,unfollowers,O
O,2576,followed,O
O,2576,7,O
O,2576,people,O
O,2576,http://t.co/zopoa0y0zp,O
B-PER,2577,@,PER
B-PER,2577,demyliano,PER
B-PER,2577,@,PER
B-PER,2577,michaelsvcks,PER
O,2577,doubt,O
O,2577,kid,O
O,2577,raw,O
O,2577,bro,O
B-ORG,2578,@,ORG
B-ORG,2578,raddates,ORG
O,2578,rad,O
O,2578,date,O
O,2578,http://t.co/y7pu6xt2cg,O
O,2579,@jdbftasvp,O
B-PER,2579,pattie,PER
O,2579,looks,O
O,2579,20,O
O,2579,http://t.co/yxkp9wtlhs,O
O,2580,criminal,O
O,2580,arrest,O
O,2580,fight,O
O,2580,gangs,O
O,2580,streets,O
B-LOC,2580,london,LOC
O,2580,http://t.co/ys8xe3lxo3,O
O,2580,#ipad,O
O,2580,#ipadgames,O
O,2580,#gameinsight,O
O,2581,end,O
O,2581,incredible,O
O,2581,journey,O
O,2581,shared,O
O,2581,wonderful,O
O,2581,people,O
O,2581,amazing,O
O,2581,place,O
O,2581,2014,O
O,2581,#qf…,O
O,2581,http://t.co/dpudbdzrsp,O
B-PER,2582,@,PER
B-PER,2582,tourbarcom,PER
O,2582,millennials,O
O,2582,best,O
O,2582,travelers,O
O,2582,29,O
O,2582,reasons,O
O,2582,http://t.co/7nu5sgzxf2,O
O,2582,#travel,O
O,2582,#millennials,O
O,2583,waiting,O
O,2583,pre,O
O,2583,work,O
O,2583,kick,O
O,2584,tft,O
O,2584,woyy,O
O,2584,:*,O
O,2584,3,O
B-PER,2584,@,PER
B-PER,2584,mahendrarandi,PER
O,2585,favourable,O
O,2585,run,O
O,2585,winning,O
O,2585,streak,O
O,2585,draw,O
O,2585,couple,O
O,2585,games,O
O,2585,right,O
O,2585,mix,O
B-ORG,2585,#pnefc,ORG
B-PER,2586,fanm,PER
I-PER,2586,pa,PER
I-PER,2586,dra,PER
I-PER,2586,met,PER
I-PER,2586,boudaw,PER
O,2586,anle,O
O,2586,http://t.co/grzxktw5nx,O
B-ORG,2586,@,ORG
B-ORG,2586,youtube,ORG
O,2587,♥,O
O,2587,♥,O
O,2587,♥,O
B-PER,2587,@,PER
B-PER,2587,luke5sos,PER
O,2587,laugh,O
O,2587,little,O
O,2587,harder,O
O,2587,cry,O
O,2587,little,O
O,2587,smile,O
O,2587,lot,O
O,2587,follow,O
O,2587,♥,O
O,2587,♥,O
O,2587,♥,O
O,2587,x1616,O
O,2588,ah,O
O,2588,parah,O
O,2589,@amthinker,O
O,2589,unhappiest,O
O,2589,workers,O
O,2589,’,O
O,2589,s,O
O,2589,feminism,O
O,2589,workin,O
O,2589,’,O
O,2589,ya,O
O,2589,http://t.co/f1iuzikhx5,O
O,2589,b,O
O,2590,"#oomf,",O
O,2590,know,O
O,2590,big,O
O,2590,fat,O
O,2590,butt,O
O,2590,wiggle,O
O,2590,wiggle,O
O,2590,wiggle,O
B-PER,2591,@,PER
B-PER,2591,neymarsjersey,PER
O,2591,people,O
O,2591,spreading,O
O,2591,rumors,O
B-PER,2591,bruna,PER
B-PER,2591,neymar,PER
O,2591,getting,O
O,2591,married,O
O,2591,actress,O
O,2591,peop,O
O,2591,…,O
B-ORG,2592,al-,ORG
I-ORG,2592,shabaab,ORG
O,2592,wants,O
B-LOC,2592,kenyans,LOC
O,2592,abandon,O
B-LOC,2592,somalia,LOC
O,2592,http://t.co/tkbbbodzpi,O
O,2592,http://t.co/gg8s9sb87u,O
B-LOC,2593,@,LOC
B-LOC,2593,iwa_uk,LOC
O,2593,wondered,O
O,2593,early,O
O,2593,narrow,O
O,2593,boats,O
O,2593,evolved,O
O,2593,boats,O
O,2593,#waterways,O
O,2593,today,O
O,2593,http://t.co/dkvlp7sdxz,O
O,2593,http://t.co…,O
B-PER,2594,@,PER
B-PER,2594,lennutrajektoor,PER
O,2594,army,O
B-LOC,2594,#ukraine,LOC
O,2594,kills,O
O,2594,people,O
B-PER,2595,@,PER
B-PER,2595,cross_ghetto,PER
B-ORG,2595,sarcelles,ORG
O,2595,95,O
O,2595,http://t.co/xru0azqesm,O
O,2596,@projectgamer101,O
B-LOC,2596,potty,LOC
I-LOC,2596,tart,LOC
I-LOC,2596,walkways,LOC
O,2596,standout,O
O,2596,perfect,O
O,2596,game,O
B-ORG,2596,itunes,ORG
O,2596,http://t.co/bdh2unwvn7,O
B-ORG,2596,google,ORG
O,2596,play,O
O,2596,http://t.co/gstlgzuxqu,O
B-PER,2596,#jollysweets,PER
O,2597,desire,O
O,2597,observe,O
O,2597,courage,O
O,2597,action,O
O,2597,tod,O
O,2597,cancer,O
O,2597,http://t.co/bv5ldezvfb,O
B-ORG,2598,http://t.co/li3xo2okcp,ORG
B-LOC,2599,oxford,LOC
O,2599,new,O
O,2599,wastewater,O
O,2599,system,O
O,2599,expected,O
O,2599,ready,O
O,2599,september,O
O,2599,http://t.co/nxyqd4pg0x,O
B-PER,2600,@,PER
B-PER,2600,lovee_maggie,PER
O,2600,makes,O
O,2600,y,O
O,2600,sick,O
O,2600,stop,O
O,2600,looking,O
O,2600,@,O
O,2600,😂,O
O,2600,😂,O
O,2600,😂,O
O,2600,😂,O
B-PER,2601,bethany,PER
O,2601,strapless,O
O,2601,low,O
O,2601,rise,O
O,2601,bikini,O
O,2601,aqua,O
O,2601,item,O
O,2601,dp,O
O,2601,46609,O
O,2601,1,O
O,2601,price,O
O,2601,30,O
O,2601,99,O
O,2601,39,O
O,2601,99,O
O,2601,sizes,O
O,2601,http://t.co/tcmblxuyaw,O
O,2602,@anonymo76474365,O
O,2602,id,O
O,2602,love,O
O,2602,toy,O
O,2602,lol,O
O,2603,alas,O
O,2603,yarn,O
O,2603,bombing,O
O,2603,component,O
B-ORG,2603,@,ORG
B-ORG,2603,araeslhora,ORG
O,2603,campaign,O
B-PER,2603,@,PER
B-PER,2603,civitimarti,PER
O,2603,http://t.co/kn5x5kv8n5,O
B-PER,2604,@,PER
B-PER,2604,justinbieber,PER
O,2604,good,O
O,2604,times,O
O,2605,“,O
B-PER,2605,@,PER
B-PER,2605,theofficialcjay,PER
O,2605,wanna,O
O,2605,movie,O
O,2605,night,O
O,2605,”,O
O,2605,dooo,O
O,2606,fuel,O
O,2606,🔝,O
O,2606,#filter,O
O,2606,#likeforlikes,O
O,2606,#likeforshoutout,O
O,2606,#likeforlikealways,O
O,2606,#tags,O
O,2606,#likeforcomment,O
O,2606,#anime,O
O,2606,http://t.co/fcxhpn3uw8,O
O,2607,@ohteenposts,O
O,2607,dont,O
O,2607,need,O
O,2607,boyfriend,O
O,2607,need,O
O,2607,12,O
O,2607,million,O
O,2607,dollars,O
O,2607,donut,O
B-PER,2608,@,PER
B-PER,2608,exotsouma,PER
B-PER,2608,luhan,PER
B-PER,2608,kai,PER
O,2608,remind,O
O,2608,http://t.co/a36lvtiitd,O
O,2609,1,O
B-ORG,2609,aurora,ORG
O,2609,10,O
O,2609,60,O
O,2609,w,O
O,2609,va,O
O,2609,dimmable,O
O,2609,low,O
O,2609,voltage,O
O,2609,electronic,O
O,2609,transformer,O
O,2609,http://t.co/tyof9rizdr,O
B-ORG,2609,aurora,ORG
O,2609,10,O
O,2609,60,O
O,2609,w,O
O,2609,va,O
O,2609,dim,O
O,2609,http://t.co/yyxe7u7qbk,O
B-PER,2610,@,PER
B-PER,2610,justinbieber,PER
O,2610,happy,O
O,2610,birthday,O
O,2610,happiest,O
O,2610,person,O
B-LOC,2610,earth,LOC
O,2610,love,O
O,2610,3,O
O,2611,わ,O
O,2612,damn,O
O,2612,come,O
O,2612,http://t.co/6ky0xbdijt,O
B-PER,2613,@,PER
B-PER,2613,ms_temms,PER
O,2613,bless,O
O,2613,lord,O
O,2613,o,O
O,2613,soul,O
O,2613,bless,O
O,2613,holy,O
O,2613,http://t.co/8w3utvjnoc,O
O,2614,mama,O
O,2614,goofy,O
O,2614,😂,O
B-PER,2615,@,PER
B-PER,2615,ttouchmahbutt,PER
O,2615,thinking,O
B-PER,2615,shannons,PER
O,2615,ex,O
O,2615,lol,O
O,2616,desire,O
O,2616,observe,O
O,2616,courage,O
O,2616,action,O
O,2616,tod,O
O,2616,cancer,O
O,2616,http://t.co/xjhpdvmbhs,O
B-PER,2617,@,PER
B-PER,2617,freebeacon,PER
O,2617,showdown,O
B-PER,2617,@,PER
B-PER,2617,edhenrytv,PER
O,2617,vs,O
B-PER,2617,@,PER
B-PER,2617,presssec,PER
B-ORG,2617,white,ORG
I-ORG,2617,house,ORG
O,2617,wo,O
O,2617,border,O
O,2617,secure,O
O,2617,http://t.co/ppkvehgu8q,O
O,2617,http://t.co/vlvu8qwn4p,O
B-ORG,2618,@,ORG
B-ORG,2618,themattespinosa,ORG
O,2618,new,O
O,2618,vine,O
O,2618,:),O
B-PER,2619,@,PER
B-PER,2619,dory,PER
B-ORG,2619,snapchat,ORG
O,2619,stories,O
O,2619,r,O
O,2619,fun,O
O,2619,bc,O
O,2619,u,O
O,2619,u,O
O,2619,invited,O
O,2620,video,O
O,2620,collaboration,O
O,2620,ipads,O
O,2620,android,O
O,2620,tablets,O
O,2620,vidyo,O
O,2620,blog,O
O,2620,http://t.co/smaqdqsrzh,O
O,2621,http://t.co/6j5j12e5qw,O
B-PER,2622,@,PER
B-PER,2622,sonostalgic,PER
B-ORG,2622,schoolboy,ORG
I-ORG,2622,bbq,ORG
O,2622,goddamn,O
O,2622,disrespectful,O
B-PER,2623,@,PER
B-PER,2623,yellowollg,PER
O,2623,cutest,O
O,2623,thing,O
O,2623,😍,O
O,2623,https://t.co/rdzjppp1d8,O
B-PER,2624,@,PER
B-PER,2624,goodluckashley,PER
O,2624,small,O
O,2624,group,O
O,2624,people,O
O,2624,best,O
O,2624,lesson,O
O,2624,learned,O
O,2624,worst,O
O,2624,ways,O
O,2625,heartache,O
O,2625,pain,O
O,2625,end,O
O,2625,lessons,O
O,2626,@xdeceive,O
O,2626,@xchaai,O
O,2626,red,O
O,2626,arrow,O
O,2626,mark,O
O,2626,forehead,O
B-ORG,2626,acog,ORG
B-PER,2627,@,PER
B-PER,2627,cattnipper,PER
O,2627,mmm,O
O,2627,bit,O
O,2627,piss-taking,O
O,2627,turn,O
O,2627,farce,O
B-PER,2628,@,PER
B-PER,2628,obeywesli,PER
O,2628,thot,O
O,2628,earrings,O
O,2628,http://t.co/jyozscvmxf,O
O,2629,feb,O
O,2629,22,O
B-ORG,2629,sant,ORG
I-ORG,2629,andreu,ORG
I-ORG,2629,hotels,ORG
B-ORG,2629,aparthotels,ORG
O,2629,http://t.co/u3z7cj0zlr,O
B-PER,2629,@,PER
B-PER,2629,simonharris,PER
O,2630,yeah,O
O,2630,works,O
O,2630,boring,O
O,2630,#bored,O
O,2630,#tired,O
O,2631,@za1d,O
O,2631,support,O
B-LOC,2631,israel,LOC
O,2631,reading,O
O,2631,sure,O
O,2631,heartless,O
O,2631,prick,O
B-LOC,2631,#freepalestine,LOC
O,2631,http://t.co/farh29llcn,O
O,2632,posted,O
O,2632,new,O
O,2632,photo,O
B-ORG,2632,facebook,ORG
O,2632,http://t.co/ptjwx9xvfi,O
O,2633,read,O
O,2633,share,O
O,2633,http://t.co/nuyddye5mg,O
B-PER,2634,@,PER
B-PER,2634,joshsmith05_23,PER
O,2634,tried,O
O,2634,hell,O
O,2634,dick,O
O,2635,@sognojoickev,O
O,2635,hey,O
B-PER,2635,bella,PER
O,2635,💕,O
B-ORG,2636,#citizensbank:,ORG
O,2636,#manufacturing,O
O,2636,leading,O
O,2636,growth,O
B-LOC,2636,western,LOC
I-LOC,2636,central,LOC
I-LOC,2636,#massachusetts.,LOC
O,2636,http://t.co/jyntshm8zb,O
B-PER,2637,@,PER
B-PER,2637,himymcraig,PER
O,2637,wrap,O
O,2637,#himym,O
O,2637,#grateful,O
O,2638,bed,O
O,2640,boom,O
O,2640,little,O
O,2640,accy,O
O,2640,flying,O
B-ORG,2641,@,ORG
B-ORG,2641,realsneakers_,ORG
O,2641,http://t.co/oliyutqtxz,O
O,2642,wen,O
O,2642,wil,O
O,2642,girls,O
O,2642,return,O
O,2642,govt,O
O,2642,claim,O
O,2642,nt,O
O,2642,2,O
O,2642,ve,O
O,2642,d,O
O,2642,manpower,O
O,2642,2,O
O,2642,brng,O
O,2642,dem,O
O,2642,atleast,O
O,2642,im,O
O,2642,certain,O
O,2642,dey,O
O,2642,d,O
O,2642,money,O
O,2642,2buy,O
O,2642,evryone,O
O,2642,dem,O
O,2643,making,O
O,2643,oscar,O
O,2643,picks,O
O,2643,day,O
O,2643,awards,O
O,2643,insights,O
O,2643,predictions,O
O,2643,post,O
O,2643,like,O
O,2643,year,O
O,2643,share,O
O,2643,ballot,O
O,2643,later,O
O,2644,ok,O
O,2644,early,O
O,2644,posted,O
O,2644,racing,O
O,2644,releases,O
O,2644,including,O
B-ORG,2644,nascar,ORG
B-ORG,2644,sprint,ORG
I-ORG,2644,cup,ORG
B-LOC,2644,lebanon,LOC
I-LOC,2644,mo,LOC
O,2644,releases,O
O,2644,http://t.co/hb54oamefq,O
O,2645,hovel,O
O,2645,upgraded,O
O,2645,download,O
O,2645,find,O
O,2645,http://t.co/lcr3lzmgos,O
O,2645,"#android,",O
O,2645,"#androidgames,",O
O,2645,#gameinsight,O
O,2646,“,O
O,2646,@gvldsaiyan,O
O,2646,little,O
O,2646,dick,O
O,2646,niggas,O
B-LOC,2646,america,LOC
O,2646,felt,O
B-PER,2646,karlie,PER
I-PER,2646,redd,PER
O,2646,said,O
O,2646,#themilitia,O
O,2646,https://t.co/fyhvozq9eo,O
O,2646,”,O
O,2646,bruh,O
O,2646,😂,O
O,2646,😂,O
O,2646,😂,O
O,2646,😂,O
O,2647,feel,O
O,2647,#leadership.,O
O,2647,#leadershipdevelopment,O
O,2647,#compassion,O
O,2647,#leader,O
O,2647,#relationship,O
O,2647,#inspirational,O
O,2648,ok,O
O,2648,bye,O
O,2648,yall,O
O,2648,work,O
O,2648,n,O
O,2648,morning,O
B-PER,2650,bianca,PER
I-PER,2650,del,PER
I-PER,2650,rio,PER
O,2651,got,O
O,2651,trap,O
O,2651,house,O
O,2651,jumping,O
O,2651,like,O
B-LOC,2651,jordan,LOC
O,2652,@goldenxvybz,O
O,2652,orange,O
O,2652,new,O
O,2652,black,O
O,2652,till,O
B-PER,2653,@,PER
B-PER,2653,tallt33baby,PER
O,2653,youre,O
O,2653,savior,O
O,2654,visiting,O
O,2654,4th,O
O,2654,country,O
O,2654,year,O
O,2654,#jetsetter,O
O,2654,#lovinglife,O
O,2655,love,O
O,2655,💛,O
O,2655,waiting,O
O,2655,💙,O
O,2656,check,O
B-PER,2656,sasha,PER
I-PER,2656,digiulian,PER
O,2656,climbs,O
B-LOC,2656,south,LOC
I-LOC,2656,african,LOC
O,2656,ascent,O
O,2656,http://t.co/gubfaunm5i,O
O,2657,hockey,O
O,2657,season,O
O,2657,come,O
O,2657,slower,O
B-PER,2658,@,PER
B-PER,2658,triyantinii,PER
O,2658,thanks,O
O,2658,teh,O
O,2659,#fitness,O
O,2659,#instructors,O
B-LOC,2659,#milwaukee.,LOC
O,2659,preview,O
O,2659,summer,O
O,2659,collection,O
O,2659,thursday,O
O,2659,5,O
O,2659,:3,O
O,2659,30,O
O,2659,8,O
O,2659,:3,O
O,2659,30,O
O,2659,pm,O
O,2659,instructors,O
O,2659,30,O
O,2659,priced,O
O,2659,items,O
O,2660,playing,O
B-ORG,2660,mafia,ORG
O,2660,accounting,O
O,2660,🙈,O
O,2660,#mocktrialmemories,O
O,2661,@null,O
O,2661,14,O
O,2662,cwok,O
O,2662,itu,O
O,2662,egois,O
O,2663,tumultuous,O
O,2663,feelings,O
O,2663,cross,O
O,2663,public,O
O,2663,domain,O
O,2663,today,O
O,2663,w,O
O,2663,pisces,O
O,2663,http://t.co/hjjd76ani3,O
B-ORG,2664,@,ORG
B-ORG,2664,namstagram,ORG
B-ORG,2664,sunggyu,ORG
O,2664,x,O
O,2664,eyeliner,O
O,2664,otp4,O
O,2664,lyf,O
O,2664,http://t.co/ojic1b8cbo,O
B-ORG,2665,@,ORG
B-ORG,2665,followmysteve,ORG
O,2665,“,O
B-PER,2665,@,PER
B-PER,2665,divine_opulence,PER
O,2665,drinking,O
O,2665,”,O
O,2665,said,O
O,2665,lie,O
O,2666,happy,O
O,2666,today,O
O,2667,sukses,O
B-ORG,2668,#elkschat,ORG
O,2668,day,O
B-ORG,2668,grand,ORG
I-ORG,2668,lodge,ORG
O,2668,convention,O
O,2668,awards,O
O,2668,given,O
O,2668,winners,O
O,2668,http://t.co/5hx6d2ysbq,O
O,2669,bad,O
O,2669,bone,O
O,2669,playing,O
